customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
CUST_03669,288,2,3749.76,1,1,1,111,Lost Customers
CUST_03670,342,7,9847.630000000001,1,5,3,153,At Risk
CUST_03671,195,4,2422.38,2,3,1,231,At Risk
CUST_03672,337,3,4278.719999999999,1,2,2,122,Lost Customers
CUST_03673,17,3,7363.120000000001,5,2,3,523,Others
CUST_03674,317,2,4113.4,1,1,2,112,Lost Customers
CUST_03675,101,3,5012.9,3,2,2,322,Others
CUST_03676,148,3,12000.59,3,2,4,324,Others
CUST_03677,157,4,6932.43,3,3,2,332,Others
CUST_03678,93,8,21553.03,3,5,5,355,Others
CUST_03679,74,6,7327.7,4,5,3,453,Loyal Customers
CUST_03681,108,5,17419.86,3,4,5,345,Others
CUST_03682,194,5,6097.35,2,4,2,242,At Risk
CUST_03683,257,4,10192.15,2,3,3,233,At Risk
CUST_03684,34,4,5600.38,5,3,2,532,Others
CUST_03685,180,4,15266.460000000001,2,3,4,234,At Risk
CUST_03686,48,4,7714.39,4,3,3,433,Others
CUST_03687,160,4,29966.45,3,3,5,335,Others
CUST_03688,180,3,15758.359999999999,2,2,5,225,Lost Customers
CUST_03689,11,5,8418.68,5,4,3,543,Loyal Customers
CUST_03690,10,3,5353.5599999999995,5,2,2,522,Others
CUST_03691,11,7,27922.31,5,5,5,555,Champions
CUST_03693,72,5,10069.82,4,4,3,443,Loyal Customers
CUST_03694,171,3,4366.08,2,2,2,222,Lost Customers
CUST_03695,405,4,8967.48,1,3,3,133,At Risk
CUST_03696,86,7,10942.75,4,5,4,454,Loyal Customers
CUST_03697,390,1,18.46,1,1,1,111,Lost Customers
CUST_03698,221,2,3212.09,2,1,1,211,Lost Customers
CUST_03699,41,6,16405.54,4,5,5,455,Loyal Customers
CUST_03700,344,2,3575.49,1,1,1,111,Lost Customers
CUST_03701,18,6,24711.18,5,5,5,555,Champions
CUST_03702,19,6,8299.92,5,5,3,553,Loyal Customers
CUST_03703,96,5,5944.76,3,4,2,342,Others
CUST_03704,52,7,28380.170000000002,4,5,5,455,Loyal Customers
CUST_03705,47,4,9051.53,4,3,3,433,Others
CUST_03706,226,4,14356.3,2,3,4,234,At Risk
CUST_03707,224,6,22814.45,2,5,5,255,At Risk
CUST_03708,610,1,3449.35,1,1,1,111,Lost Customers
CUST_03709,33,5,2598.92,5,4,1,541,Loyal Customers
CUST_03710,188,4,6295.78,2,3,2,232,At Risk
CUST_03711,32,5,11869.65,5,4,4,544,Loyal Customers
CUST_03712,8,6,11198.43,5,5,4,554,Loyal Customers
CUST_03713,513,1,3505.43,1,1,1,111,Lost Customers
CUST_03714,20,4,12738.52,5,3,4,534,Others
CUST_03715,17,3,11163.470000000001,5,2,4,524,Others
CUST_03716,190,4,5724.76,2,3,2,232,At Risk
CUST_03717,42,6,15235.36,4,5,4,454,Loyal Customers
CUST_03718,312,2,4267.87,1,1,2,112,Lost Customers
CUST_03719,306,2,12667.12,1,1,4,114,Lost Customers
CUST_03720,60,6,3310.1299999999997,4,5,1,451,Loyal Customers
CUST_03721,91,7,27482.21,4,5,5,455,Loyal Customers
CUST_03722,13,4,9241.82,5,3,3,533,Others
CUST_03723,66,5,11161.44,4,4,4,444,Loyal Customers
CUST_03724,85,8,35566.14,4,5,5,455,Loyal Customers
CUST_03725,56,4,5906.670000000001,4,3,2,432,Others
CUST_03726,7,3,5759.37,5,2,2,522,Others
CUST_03727,215,6,7426.16,2,5,3,253,At Risk
CUST_03728,40,1,2445.05,4,1,1,411,Others
CUST_03729,47,3,4150.78,4,2,2,422,Others
CUST_03730,127,3,4914.77,3,2,2,322,Others
CUST_03731,65,6,10658.470000000001,4,5,3,453,Loyal Customers
CUST_03733,299,3,7308.63,1,2,3,123,Lost Customers
CUST_03734,499,5,15801.470000000001,1,4,5,145,At Risk
CUST_03735,466,2,7078.82,1,1,2,112,Lost Customers
CUST_03736,68,5,10452.63,4,4,3,443,Loyal Customers
CUST_03737,181,4,22180.88,2,3,5,235,At Risk
CUST_03738,42,5,13814.53,4,4,4,444,Loyal Customers
CUST_03739,440,1,2469.6,1,1,1,111,Lost Customers
CUST_03740,73,4,9683.619999999999,4,3,3,433,Others
CUST_03741,284,4,7784.4400000000005,1,3,3,133,At Risk
CUST_03742,19,5,15559.91,5,4,5,545,Loyal Customers
CUST_03743,451,2,2896.73,1,1,1,111,Lost Customers
CUST_03744,400,4,13169.24,1,3,4,134,At Risk
CUST_03745,139,3,9673.81,3,2,3,323,Others
CUST_03746,28,6,14419.210000000001,5,5,4,554,Loyal Customers
CUST_03747,276,2,2637.67,2,1,1,211,Lost Customers
CUST_03748,359,4,8876.98,1,3,3,133,At Risk
CUST_03749,619,2,9324.76,1,1,3,113,Lost Customers
CUST_03750,4,3,4428.63,5,2,2,522,Others
CUST_03751,42,12,27714.38,4,5,5,455,Loyal Customers
CUST_03752,28,6,12872.470000000001,5,5,4,554,Loyal Customers
CUST_03753,56,8,19534.239999999998,4,5,5,455,Loyal Customers
CUST_03754,16,2,5343.549999999999,5,1,2,512,Others
CUST_03755,138,4,5960.45,3,3,2,332,Others
CUST_03756,150,6,14959.67,3,5,4,354,Others
CUST_03757,288,4,15554.85,1,3,5,135,At Risk
CUST_03758,12,5,14882.95,5,4,4,544,Loyal Customers
CUST_03759,252,4,7918.550000000001,2,3,3,233,At Risk
CUST_03760,126,1,699.6,3,1,1,311,Others
CUST_03761,44,2,317.17,4,1,1,411,Others
CUST_03762,314,2,3554.71,1,1,1,111,Lost Customers
CUST_03763,36,3,3566.25,5,2,1,521,Others
CUST_03764,181,5,11817.57,2,4,4,244,At Risk
CUST_03765,588,1,384.61,1,1,1,111,Lost Customers
CUST_03766,435,2,1110.79,1,1,1,111,Lost Customers
CUST_03767,7,5,12324.08,5,4,4,544,Loyal Customers
CUST_03768,293,3,2978.52,1,2,1,121,Lost Customers
CUST_03769,67,3,1828.28,4,2,1,421,Others
CUST_03770,59,1,1551.27,4,1,1,411,Others
CUST_03771,11,8,12585.619999999999,5,5,4,554,Loyal Customers
CUST_03772,132,2,9684.86,3,1,3,313,Others
CUST_03773,150,3,12938.16,3,2,4,324,Others
CUST_03774,111,7,7045.4400000000005,3,5,2,352,Others
CUST_03775,41,3,13985.310000000001,4,2,4,424,Others
CUST_03776,435,2,13885.920000000002,1,1,4,114,Lost Customers
CUST_03777,16,2,1455.51,5,1,1,511,Others
CUST_03778,40,5,16477.28,4,4,5,445,Loyal Customers
CUST_03779,164,5,5902.53,3,4,2,342,Others
CUST_03780,6,7,14658.88,5,5,4,554,Loyal Customers
CUST_03781,611,1,1885.7,1,1,1,111,Lost Customers
CUST_03782,6,5,6613.05,5,4,2,542,Loyal Customers
CUST_03783,11,3,4191.8,5,2,2,522,Others
CUST_03784,581,1,647.96,1,1,1,111,Lost Customers
CUST_03785,2,5,6547.89,5,4,2,542,Loyal Customers
CUST_03786,98,7,18690.06,3,5,5,355,Others
CUST_03787,209,4,7403.73,2,3,3,233,At Risk
CUST_03788,362,6,15867.18,1,5,5,155,At Risk
CUST_03789,108,6,11717.72,3,5,4,354,Others
CUST_03790,31,3,4443.35,5,2,2,522,Others
CUST_03791,7,8,14712.89,5,5,4,554,Loyal Customers
CUST_03792,94,3,6361.84,3,2,2,322,Others
CUST_03793,87,5,10394.3,4,4,3,443,Loyal Customers
CUST_03794,126,3,10278.23,3,2,3,323,Others
CUST_03795,200,5,15076.22,2,4,4,244,At Risk
CUST_03796,47,5,19083.42,4,4,5,445,Loyal Customers
CUST_03798,57,3,6119.5199999999995,4,2,2,422,Others
CUST_03799,24,4,12397.5,5,3,4,534,Others
CUST_03800,85,8,25239.06,4,5,5,455,Loyal Customers
CUST_03801,118,5,17828.829999999998,3,4,5,345,Others
CUST_03802,86,2,4722.61,4,1,2,412,Others
CUST_03803,47,5,9084.17,4,4,3,443,Loyal Customers
CUST_03804,14,3,4020.73,5,2,1,521,Others
CUST_03805,81,2,736.14,4,1,1,411,Others
CUST_03806,720,1,1972.77,1,1,1,111,Lost Customers
CUST_03807,59,7,10838.68,4,5,4,454,Loyal Customers
CUST_03808,98,5,12831.45,3,4,4,344,Others
CUST_03809,285,4,26354.39,1,3,5,135,At Risk
CUST_03810,15,4,11621.58,5,3,4,534,Others
CUST_03811,172,5,14837.57,2,4,4,244,At Risk
CUST_03812,14,3,5236.74,5,2,2,522,Others
CUST_03813,150,5,16685.739999999998,3,4,5,345,Others
CUST_03814,174,5,11613.2,2,4,4,244,At Risk
CUST_03815,114,5,23520.489999999998,3,4,5,345,Others
CUST_03816,438,2,2119.57,1,1,1,111,Lost Customers
CUST_03818,613,1,3170.87,1,1,1,111,Lost Customers
CUST_03819,179,3,17565.8,2,2,5,225,Lost Customers
CUST_03820,135,4,4734.11,3,3,2,332,Others
CUST_03821,14,3,2685.66,5,2,1,521,Others
CUST_03822,39,6,23465.25,4,5,5,455,Loyal Customers
CUST_03823,235,3,5215.2,2,2,2,222,Lost Customers
CUST_03824,31,3,7081.24,5,2,2,522,Others
CUST_03825,185,4,3579.81,2,3,1,231,At Risk
CUST_03826,34,5,7304.1,5,4,3,543,Loyal Customers
CUST_03827,110,4,3296.9100000000003,3,3,1,331,Others
CUST_03828,131,4,4190.69,3,3,2,332,Others
CUST_03829,67,8,18822.62,4,5,5,455,Loyal Customers
CUST_03830,274,5,23414.79,2,4,5,245,At Risk
CUST_03831,134,4,5504.87,3,3,2,332,Others
CUST_03832,161,4,4873.72,3,3,2,332,Others
CUST_03833,114,6,23359.68,3,5,5,355,Others
CUST_03834,16,2,2263.53,5,1,1,511,Others
CUST_03835,105,4,12943.14,3,3,4,334,Others
CUST_03836,58,3,8995.54,4,2,3,423,Others
CUST_03837,26,5,8086.129999999999,5,4,3,543,Loyal Customers
CUST_03838,1,6,13876.95,5,5,4,554,Loyal Customers
CUST_03839,207,5,13594.720000000001,2,4,4,244,At Risk
CUST_03840,536,1,2327.86,1,1,1,111,Lost Customers
CUST_03841,18,3,2398.5,5,2,1,521,Others
CUST_03842,89,4,11990.369999999999,4,3,4,434,Others
CUST_03843,205,5,3728.0399999999995,2,4,1,241,At Risk
CUST_03844,180,2,649.9300000000001,2,1,1,211,Lost Customers
CUST_03845,311,2,1372.63,1,1,1,111,Lost Customers
CUST_03846,431,2,3508.69,1,1,1,111,Lost Customers
CUST_03847,88,9,30974.5,4,5,5,455,Loyal Customers
CUST_03848,110,2,1721.68,3,1,1,311,Others
CUST_03849,17,8,24834.78,5,5,5,555,Champions
CUST_03850,272,4,3820.64,2,3,1,231,At Risk
CUST_03851,49,5,18925.94,4,4,5,445,Loyal Customers
CUST_03852,5,6,10748.58,5,5,4,554,Loyal Customers
CUST_03853,317,7,30967.309999999998,1,5,5,155,At Risk
CUST_03854,184,4,15637.86,2,3,5,235,At Risk
CUST_03855,195,6,13238.34,2,5,4,254,At Risk
CUST_03856,327,3,6848.72,1,2,2,122,Lost Customers
CUST_03857,40,4,24444.47,4,3,5,435,Others
CUST_03858,75,4,25527.14,4,3,5,435,Others
CUST_03859,463,3,3394.12,1,2,1,121,Lost Customers
CUST_03860,113,6,10407.43,3,5,3,353,Others
CUST_03861,87,6,18139.86,4,5,5,455,Loyal Customers
CUST_03862,62,4,5631.63,4,3,2,432,Others
CUST_03863,412,1,308.4,1,1,1,111,Lost Customers
CUST_03864,117,3,7035.38,3,2,2,322,Others
CUST_03865,261,5,10200.119999999999,2,4,3,243,At Risk
CUST_03866,594,4,16988.62,1,3,5,135,At Risk
CUST_03867,140,4,10453.019999999999,3,3,3,333,Others
CUST_03868,568,2,3558.82,1,1,1,111,Lost Customers
CUST_03869,178,6,7143.66,2,5,2,252,At Risk
CUST_03870,292,5,16296.18,1,4,5,145,At Risk
CUST_03871,190,3,3889.53,2,2,1,221,Lost Customers
CUST_03872,411,2,9750.28,1,1,3,113,Lost Customers
CUST_03873,127,4,11627.32,3,3,4,334,Others
CUST_03874,267,5,14622.589999999998,2,4,4,244,At Risk
CUST_03875,6,1,1358.95,5,1,1,511,Others
CUST_03876,104,5,3622.75,3,4,1,341,Others
CUST_03877,73,5,9975.88,4,4,3,443,Loyal Customers
CUST_03878,359,1,2297.15,1,1,1,111,Lost Customers
CUST_03879,79,3,7118.200000000001,4,2,2,422,Others
CUST_03880,46,3,6290.18,4,2,2,422,Others
CUST_03881,19,6,10665.53,5,5,3,553,Loyal Customers
CUST_03882,97,7,27894.190000000002,3,5,5,355,Others
CUST_03883,28,7,29387.76,5,5,5,555,Champions
CUST_03884,120,2,4216.6,3,1,2,312,Others
CUST_03885,104,6,4039.65,3,5,1,351,Others
CUST_03886,270,3,7526.08,2,2,3,223,Lost Customers
CUST_03887,33,3,3349.58,5,2,1,521,Others
CUST_03888,129,7,10724.67,3,5,3,353,Others
CUST_03889,130,3,9279.73,3,2,3,323,Others
CUST_03890,239,7,24614.11,2,5,5,255,At Risk
CUST_03891,404,3,12617.86,1,2,4,124,Lost Customers
CUST_03892,149,3,4918.84,3,2,2,322,Others
CUST_03893,204,3,3829.8199999999997,2,2,1,221,Lost Customers
CUST_03894,1,3,8476.87,5,2,3,523,Others
CUST_03895,542,1,653.29,1,1,1,111,Lost Customers
CUST_03896,373,3,4718.21,1,2,2,122,Lost Customers
CUST_03897,96,4,6737.26,3,3,2,332,Others
CUST_03898,335,6,13651.05,1,5,4,154,At Risk
CUST_03899,105,4,12871.15,3,3,4,334,Others
CUST_03900,49,4,13708.71,4,3,4,434,Others
CUST_03901,17,5,11562.99,5,4,4,544,Loyal Customers
CUST_03902,54,4,11820.28,4,3,4,434,Others
CUST_03903,189,3,4423.15,2,2,2,222,Lost Customers
CUST_03904,165,2,3123.61,3,1,1,311,Others
CUST_03905,77,5,11980.3,4,4,4,444,Loyal Customers
CUST_03906,4,1,515.61,5,1,1,511,Others
CUST_03907,123,5,15373.08,3,4,4,344,Others
CUST_03908,98,3,18103.0,3,2,5,325,Others
CUST_03909,40,6,8250.21,4,5,3,453,Loyal Customers
CUST_03910,89,2,29332.260000000002,4,1,5,415,Others
CUST_03911,125,4,25163.61,3,3,5,335,Others
CUST_03912,8,3,16060.070000000002,5,2,5,525,Others
CUST_03913,367,2,8001.540000000001,1,1,3,113,Lost Customers
CUST_03914,75,4,6084.74,4,3,2,432,Others
CUST_03915,375,4,9907.11,1,3,3,133,At Risk
CUST_03917,6,6,19094.17,5,5,5,555,Champions
CUST_03918,220,3,1321.46,2,2,1,221,Lost Customers
CUST_03919,206,2,4781.32,2,1,2,212,Lost Customers
CUST_03920,246,3,3917.24,2,2,1,221,Lost Customers
CUST_03921,162,4,1625.1399999999999,3,3,1,331,Others
CUST_03922,125,4,16022.23,3,3,5,335,Others
CUST_03923,63,2,3642.05,4,1,1,411,Others
CUST_03924,631,1,3309.9,1,1,1,111,Lost Customers
CUST_03925,484,2,1789.65,1,1,1,111,Lost Customers
CUST_03926,57,4,25942.76,4,3,5,435,Others
CUST_03927,102,3,8164.28,3,2,3,323,Others
CUST_03928,21,7,22835.18,5,5,5,555,Champions
CUST_03929,329,5,10862.65,1,4,4,144,At Risk
CUST_03930,124,5,21394.47,3,4,5,345,Others
CUST_03932,130,5,17887.39,3,4,5,345,Others
CUST_03933,103,3,7846.48,3,2,3,323,Others
CUST_03934,7,4,9156.28,5,3,3,533,Others
CUST_03935,243,5,15327.44,2,4,4,244,At Risk
CUST_03936,56,7,6420.89,4,5,2,452,Loyal Customers
CUST_03937,380,2,11210.04,1,1,4,114,Lost Customers
CUST_03938,328,2,10414.59,1,1,3,113,Lost Customers
CUST_03939,9,7,7572.63,5,5,3,553,Loyal Customers
CUST_03940,419,4,8658.939999999999,1,3,3,133,At Risk
CUST_03941,194,4,7273.8,2,3,3,233,At Risk
CUST_03942,30,3,8733.44,5,2,3,523,Others
CUST_03943,47,4,4874.25,4,3,2,432,Others
CUST_03944,385,4,15852.689999999999,1,3,5,135,At Risk
CUST_03945,609,1,723.57,1,1,1,111,Lost Customers
CUST_03946,21,8,17200.13,5,5,5,555,Champions
CUST_03947,13,3,9756.949999999999,5,2,3,523,Others
CUST_03948,152,8,18687.61,3,5,5,355,Others
CUST_03949,164,2,2435.14,3,1,1,311,Others
CUST_03950,55,2,2781.02,4,1,1,411,Others
CUST_03951,227,5,17548.39,2,4,5,245,At Risk
CUST_03952,22,3,7962.66,5,2,3,523,Others
CUST_03953,8,6,10471.84,5,5,3,553,Loyal Customers
CUST_03954,156,9,19382.41,3,5,5,355,Others
CUST_03955,101,3,8469.630000000001,3,2,3,323,Others
CUST_03956,129,3,14131.050000000001,3,2,4,324,Others
CUST_03957,179,5,9543.970000000001,2,4,3,243,At Risk
CUST_03958,65,4,2555.36,4,3,1,431,Others
CUST_03959,238,3,8231.03,2,2,3,223,Lost Customers
CUST_03960,424,5,13834.510000000002,1,4,4,144,At Risk
CUST_03961,23,7,27937.89,5,5,5,555,Champions
CUST_03962,183,4,15962.89,2,3,5,235,At Risk
CUST_03963,13,7,29985.69,5,5,5,555,Champions
CUST_03964,245,5,17873.53,2,4,5,245,At Risk
CUST_03965,525,4,8794.67,1,3,3,133,At Risk
CUST_03966,101,4,5314.92,3,3,2,332,Others
CUST_03967,54,4,9036.57,4,3,3,433,Others
CUST_03968,68,5,12311.93,4,4,4,444,Loyal Customers
CUST_03969,108,5,4912.99,3,4,2,342,Others
CUST_03970,37,5,12849.82,5,4,4,544,Loyal Customers
CUST_03971,296,4,5942.959999999999,1,3,2,132,At Risk
CUST_03972,3,2,963.49,5,1,1,511,Others
CUST_03973,199,6,15848.36,2,5,5,255,At Risk
CUST_03974,249,4,16077.03,2,3,5,235,At Risk
CUST_03975,43,4,11666.15,4,3,4,434,Others
CUST_03976,80,3,14432.779999999999,4,2,4,424,Others
CUST_03977,117,3,1546.0900000000001,3,2,1,321,Others
CUST_03978,206,3,4811.53,2,2,2,222,Lost Customers
CUST_03979,126,1,1753.62,3,1,1,311,Others
CUST_03980,40,2,3962.3199999999997,4,1,1,411,Others
CUST_03981,45,6,8478.8,4,5,3,453,Loyal Customers
CUST_03982,30,4,4147.36,5,3,2,532,Others
CUST_03983,207,5,14646.25,2,4,4,244,At Risk
CUST_03984,202,6,13757.310000000001,2,5,4,254,At Risk
CUST_03985,32,2,6577.72,5,1,2,512,Others
CUST_03986,91,6,17945.989999999998,4,5,5,455,Loyal Customers
CUST_03987,282,5,24229.590000000004,1,4,5,145,At Risk
CUST_03988,24,6,9395.29,5,5,3,553,Loyal Customers
CUST_03989,148,7,20148.56,3,5,5,355,Others
CUST_03990,321,4,9506.85,1,3,3,133,At Risk
CUST_03992,283,5,5867.3099999999995,1,4,2,142,At Risk
CUST_03993,19,5,11413.810000000001,5,4,4,544,Loyal Customers
CUST_03994,129,5,10701.44,3,4,3,343,Others
CUST_03995,500,1,791.98,1,1,1,111,Lost Customers
CUST_03996,35,4,13059.83,5,3,4,534,Others
CUST_03997,157,3,3594.1800000000003,3,2,1,321,Others
CUST_03998,141,5,6371.5,3,4,2,342,Others
CUST_03999,463,6,19430.73,1,5,5,155,At Risk
CUST_04000,339,7,24905.47,1,5,5,155,At Risk
CUST_04001,360,2,4508.1,1,1,2,112,Lost Customers
CUST_04003,115,4,5687.84,3,3,2,332,Others
CUST_04004,68,3,23162.98,4,2,5,425,Others
CUST_04005,41,6,8698.150000000001,4,5,3,453,Loyal Customers
CUST_04006,245,2,3932.1099999999997,2,1,1,211,Lost Customers
CUST_04007,168,5,12113.75,2,4,4,244,At Risk
CUST_04008,114,5,19453.93,3,4,5,345,Others
CUST_04009,162,2,8146.92,3,1,3,313,Others
CUST_04010,50,4,5743.59,4,3,2,432,Others
CUST_04011,275,3,5452.23,2,2,2,222,Lost Customers
CUST_04012,261,3,3723.3100000000004,2,2,1,221,Lost Customers
CUST_04013,12,4,7326.38,5,3,3,533,Others
CUST_04014,27,9,25375.63,5,5,5,555,Champions
CUST_04015,104,2,1977.0,3,1,1,311,Others
CUST_04016,469,1,7349.16,1,1,3,113,Lost Customers
CUST_04017,31,6,13657.240000000002,5,5,4,554,Loyal Customers
CUST_04018,238,3,10912.89,2,2,4,224,Lost Customers
CUST_04019,145,5,18124.6,3,4,5,345,Others
CUST_04020,160,4,13673.77,3,3,4,334,Others
CUST_04021,185,4,23039.82,2,3,5,235,At Risk
CUST_04022,224,8,10657.789999999999,2,5,3,253,At Risk
CUST_04023,142,4,16131.300000000001,3,3,5,335,Others
CUST_04024,252,5,6937.65,2,4,2,242,At Risk
CUST_04025,28,6,16495.100000000002,5,5,5,555,Champions
CUST_04026,96,9,32068.78,3,5,5,355,Others
CUST_04027,174,3,4022.8999999999996,2,2,1,221,Lost Customers
CUST_04028,29,5,8852.46,5,4,3,543,Loyal Customers
CUST_04029,181,10,27254.83,2,5,5,255,At Risk
CUST_04030,170,4,4391.83,2,3,2,232,At Risk
CUST_04031,424,1,181.72,1,1,1,111,Lost Customers
CUST_04032,40,3,3636.95,4,2,1,421,Others
CUST_04033,50,7,30084.510000000002,4,5,5,455,Loyal Customers
CUST_04034,327,3,7551.889999999999,1,2,3,123,Lost Customers
CUST_04035,200,4,5257.2300000000005,2,3,2,232,At Risk
CUST_04036,103,3,6888.76,3,2,2,322,Others
CUST_04037,58,6,20985.56,4,5,5,455,Loyal Customers
CUST_04038,11,3,13085.53,5,2,4,524,Others
CUST_04039,49,6,5725.11,4,5,2,452,Loyal Customers
CUST_04040,2,3,9661.39,5,2,3,523,Others
CUST_04041,21,3,2542.5,5,2,1,521,Others
CUST_04042,87,3,1829.29,4,2,1,421,Others
CUST_04043,54,5,31315.03,4,4,5,445,Loyal Customers
CUST_04044,66,6,10474.81,4,5,3,453,Loyal Customers
CUST_04045,168,2,1035.46,2,1,1,211,Lost Customers
CUST_04046,39,6,17792.100000000002,4,5,5,455,Loyal Customers
CUST_04047,6,6,12961.39,5,5,4,554,Loyal Customers
CUST_04048,79,6,23622.73,4,5,5,455,Loyal Customers
CUST_04049,304,2,1802.04,1,1,1,111,Lost Customers
CUST_04050,71,7,19296.5,4,5,5,455,Loyal Customers
CUST_04051,299,1,1594.73,1,1,1,111,Lost Customers
CUST_04052,13,4,11234.19,5,3,4,534,Others
CUST_04053,155,4,8637.7,3,3,3,333,Others
CUST_04054,406,2,2619.25,1,1,1,111,Lost Customers
CUST_04055,9,5,3553.17,5,4,1,541,Loyal Customers
CUST_04056,30,2,4686.22,5,1,2,512,Others
CUST_04057,416,2,3214.7999999999997,1,1,1,111,Lost Customers
CUST_04058,211,2,4682.2,2,1,2,212,Lost Customers
CUST_04059,15,9,22664.559999999998,5,5,5,555,Champions
CUST_04060,50,3,12236.34,4,2,4,424,Others
CUST_04061,57,7,16317.87,4,5,5,455,Loyal Customers
CUST_04062,84,11,24504.82,4,5,5,455,Loyal Customers
CUST_04063,118,6,16675.87,3,5,5,355,Others
CUST_04064,33,5,21012.97,5,4,5,545,Loyal Customers
CUST_04065,46,5,11076.71,4,4,4,444,Loyal Customers
CUST_04066,3,5,11210.56,5,4,4,544,Loyal Customers
CUST_04067,376,3,7961.29,1,2,3,123,Lost Customers
CUST_04068,48,4,6274.17,4,3,2,432,Others
CUST_04069,18,3,8973.57,5,2,3,523,Others
CUST_04070,247,5,5715.73,2,4,2,242,At Risk
CUST_04071,241,4,9912.28,2,3,3,233,At Risk
CUST_04072,190,3,11026.35,2,2,4,224,Lost Customers
CUST_04073,50,1,1277.71,4,1,1,411,Others
CUST_04074,237,4,7896.4800000000005,2,3,3,233,At Risk
CUST_04075,62,3,16959.36,4,2,5,425,Others
CUST_04076,95,3,4298.7,3,2,2,322,Others
CUST_04077,501,1,357.04,1,1,1,111,Lost Customers
CUST_04078,424,4,12449.979999999998,1,3,4,134,At Risk
CUST_04079,35,7,12943.63,5,5,4,554,Loyal Customers
CUST_04080,222,6,13087.019999999999,2,5,4,254,At Risk
CUST_04081,31,6,14646.98,5,5,4,554,Loyal Customers
CUST_04082,77,2,13312.32,4,1,4,414,Others
CUST_04083,243,3,4368.71,2,2,2,222,Lost Customers
CUST_04084,259,3,6372.55,2,2,2,222,Lost Customers
CUST_04085,139,4,9343.44,3,3,3,333,Others
CUST_04086,78,4,11095.079999999998,4,3,4,434,Others
CUST_04087,128,8,16118.25,3,5,5,355,Others
CUST_04088,242,3,4076.56,2,2,2,222,Lost Customers
CUST_04089,67,7,31471.100000000002,4,5,5,455,Loyal Customers
CUST_04091,126,5,4381.66,3,4,2,342,Others
CUST_04092,36,5,6332.26,5,4,2,542,Loyal Customers
CUST_04093,25,6,21344.59,5,5,5,555,Champions
CUST_04094,3,7,6985.18,5,5,2,552,Loyal Customers
CUST_04095,4,5,13338.499999999998,5,4,4,544,Loyal Customers
CUST_04096,87,2,14923.330000000002,4,1,4,414,Others
CUST_04097,289,6,22324.92,1,5,5,155,At Risk
CUST_04098,75,4,26208.93,4,3,5,435,Others
CUST_04100,179,6,18739.04,2,5,5,255,At Risk
CUST_04101,144,9,21576.989999999998,3,5,5,355,Others
CUST_04102,15,5,13853.8,5,4,4,544,Loyal Customers
CUST_04103,162,2,9255.49,3,1,3,313,Others
CUST_04104,364,2,3824.09,1,1,1,111,Lost Customers
CUST_04105,77,4,8950.66,4,3,3,433,Others
CUST_04106,276,2,7832.43,2,1,3,213,Lost Customers
CUST_04107,158,5,9657.73,3,4,3,343,Others
CUST_04108,152,2,11685.17,3,1,4,314,Others
CUST_04109,55,7,11688.029999999999,4,5,4,454,Loyal Customers
CUST_04110,107,5,21556.5,3,4,5,345,Others
CUST_04111,74,6,12394.91,4,5,4,454,Loyal Customers
CUST_04112,589,2,11405.9,1,1,4,114,Lost Customers
CUST_04113,206,5,15451.199999999999,2,4,5,245,At Risk
CUST_04114,129,4,13213.279999999999,3,3,4,334,Others
CUST_04115,28,5,24081.940000000002,5,4,5,545,Loyal Customers
CUST_04116,4,2,13250.199999999999,5,1,4,514,Others
CUST_04117,58,4,5750.9800000000005,4,3,2,432,Others
CUST_04118,138,4,5374.24,3,3,2,332,Others
CUST_04119,82,4,13671.029999999999,4,3,4,434,Others
CUST_04120,55,3,3645.4799999999996,4,2,1,421,Others
CUST_04121,15,2,4840.7,5,1,2,512,Others
CUST_04122,26,3,5981.95,5,2,2,522,Others
CUST_04123,14,5,16015.380000000001,5,4,5,545,Loyal Customers
CUST_04124,129,4,12663.189999999999,3,3,4,334,Others
CUST_04125,17,7,8664.76,5,5,3,553,Loyal Customers
CUST_04126,140,3,9910.95,3,2,3,323,Others
CUST_04127,12,7,10754.03,5,5,4,554,Loyal Customers
CUST_04128,30,3,3954.93,5,2,1,521,Others
CUST_04129,70,4,10844.95,4,3,4,434,Others
CUST_04130,338,2,2323.7000000000003,1,1,1,111,Lost Customers
CUST_04131,199,3,10666.48,2,2,3,223,Lost Customers
CUST_04132,276,2,1366.8200000000002,2,1,1,211,Lost Customers
CUST_04133,22,6,12837.19,5,5,4,554,Loyal Customers
CUST_04134,138,3,13660.16,3,2,4,324,Others
CUST_04135,124,7,13219.16,3,5,4,354,Others
CUST_04136,164,2,5869.08,3,1,2,312,Others
CUST_04137,148,5,11934.23,3,4,4,344,Others
CUST_04138,54,8,30336.81,4,5,5,455,Loyal Customers
CUST_04139,134,4,6474.13,3,3,2,332,Others
CUST_04140,115,6,18696.14,3,5,5,355,Others
CUST_04141,139,4,4551.530000000001,3,3,2,332,Others
CUST_04142,112,1,2977.06,3,1,1,311,Others
CUST_04143,95,3,9334.0,3,2,3,323,Others
CUST_04144,221,2,5180.3,2,1,2,212,Lost Customers
CUST_04145,182,3,5065.62,2,2,2,222,Lost Customers
CUST_04146,69,4,15423.53,4,3,5,435,Others
CUST_04147,82,5,15218.02,4,4,4,444,Loyal Customers
CUST_04148,45,5,15840.420000000002,4,4,5,445,Loyal Customers
