order_id,customer_id,order_date,amount,category,city,payment_method
ORD_018608,CUST_03890,2023-03-27,469.17,Electronics,Bangalore,COD
ORD_018609,CUST_00695,2024-06-15,6679.53,Fashion,Bangalore,UPI
ORD_018610,CUST_03081,2024-07-08,1891.22,Home,Chennai,Net Banking
ORD_018611,CUST_01483,2023-11-29,6407.53,Electronics,Mumbai,UPI
ORD_018612,CUST_01690,2024-11-10,582.13,Groceries,Chennai,COD
ORD_018613,CUST_04211,2024-04-08,2319.41,Groceries,Mumbai,Net Banking
ORD_018614,CUST_03852,2024-04-20,1293.31,Fashion,Chennai,UPI
ORD_018615,CUST_04763,2023-02-15,3720.51,Groceries,Bangalore,Card
ORD_018616,CUST_01325,2023-01-11,2327.93,Home,Mumbai,Card
ORD_018617,CUST_02984,2024-05-08,1705.59,Electronics,Chennai,Net Banking
ORD_018618,CUST_04947,2024-01-15,6104.2,Home,Bangalore,COD
ORD_018619,CUST_04611,2024-11-07,1183.49,Fashion,Mumbai,UPI
ORD_018620,CUST_02937,2024-07-10,621.09,Electronics,Chennai,UPI
ORD_018621,CUST_00139,2023-01-12,2341.88,Electronics,Mumbai,Net Banking
ORD_018622,CUST_03831,2023-12-02,2445.6,Groceries,Chennai,Card
ORD_018623,CUST_03915,2023-08-24,1445.51,Electronics,Mumbai,Net Banking
ORD_018624,CUST_04878,2024-09-17,1666.8,Home,Delhi,Card
ORD_018625,CUST_00578,2024-12-21,8019.43,Beauty,Delhi,Card
ORD_018626,CUST_03326,2023-11-29,3298.33,Home,Hyderabad,COD
ORD_018627,CUST_04200,2024-02-19,293.03,Groceries,Hyderabad,Net Banking
ORD_018628,CUST_01869,2024-11-01,596.06,Electronics,Hyderabad,Net Banking
ORD_018629,CUST_02419,2023-11-14,9280.54,Electronics,Bangalore,Net Banking
ORD_018630,CUST_01270,2023-07-14,3240.82,Beauty,Chennai,COD
ORD_018631,CUST_01205,2024-08-30,6164.09,Electronics,Delhi,UPI
ORD_018632,CUST_00656,2024-08-09,905.52,Home,Delhi,Net Banking
ORD_018633,CUST_01528,2023-04-26,3385.7,Fashion,Bangalore,Net Banking
ORD_018634,CUST_02984,2024-09-10,3129.43,Home,Hyderabad,Net Banking
ORD_018635,CUST_01434,2023-02-04,872.79,Home,Mumbai,Net Banking
ORD_018636,CUST_01374,2023-07-24,2000.81,Groceries,Hyderabad,Card
ORD_018637,CUST_04198,2023-03-25,2468.23,Groceries,Bangalore,Net Banking
ORD_018638,CUST_04830,2024-10-24,1640.26,Beauty,Hyderabad,UPI
ORD_018639,CUST_00497,2023-03-18,4388.74,Fashion,Bangalore,UPI
ORD_018640,CUST_00820,2023-07-03,4472.44,Fashion,Delhi,Card
ORD_018641,CUST_02107,2024-10-09,4752.83,Beauty,Mumbai,Card
ORD_018642,CUST_01633,2023-03-02,4066.76,Electronics,Delhi,Net Banking
ORD_018643,CUST_01867,2024-08-08,1673.98,Groceries,Hyderabad,Card
ORD_018644,CUST_04014,2023-11-09,1200.9,Fashion,Bangalore,Card
ORD_018645,CUST_04971,2023-06-12,4450.21,Fashion,Bangalore,Card
ORD_018646,CUST_04320,2023-08-02,1684.35,Groceries,Chennai,Net Banking
ORD_018647,CUST_04356,2023-09-25,707.14,Fashion,Chennai,COD
ORD_018648,CUST_00750,2023-12-01,1769.86,Home,Bangalore,Card
ORD_018649,CUST_02999,2023-05-08,382.44,Electronics,Chennai,Card
ORD_018650,CUST_04984,2024-09-09,2941.13,Beauty,Delhi,Card
ORD_018651,CUST_00350,2024-12-18,1023.39,Fashion,Bangalore,Card
ORD_018652,CUST_00411,2023-07-29,754.99,Beauty,Bangalore,Card
ORD_018653,CUST_04447,2024-08-10,7837.99,Groceries,Hyderabad,UPI
ORD_018654,CUST_04533,2024-11-08,3750.12,Electronics,Hyderabad,Card
ORD_018655,CUST_01032,2024-01-14,3866.97,Home,Hyderabad,UPI
ORD_018656,CUST_04706,2023-10-20,2443.57,Groceries,Hyderabad,Net Banking
ORD_018657,CUST_02408,2024-01-04,4568.56,Beauty,Mumbai,UPI
ORD_018658,CUST_01754,2023-07-19,3559.08,Home,Hyderabad,COD
ORD_018659,CUST_02604,2023-09-09,2283.07,Fashion,Hyderabad,Net Banking
ORD_018660,CUST_02515,2023-09-09,8118.47,Beauty,Mumbai,Net Banking
ORD_018661,CUST_03036,2024-03-05,531.73,Beauty,Bangalore,Card
ORD_018662,CUST_03889,2023-07-28,7178.47,Electronics,Bangalore,Net Banking
ORD_018663,CUST_00449,2023-10-12,1283.06,Electronics,Bangalore,UPI
ORD_018664,CUST_03471,2023-05-01,1879.05,Fashion,Bangalore,UPI
ORD_018665,CUST_03727,2023-01-10,327.38,Beauty,Bangalore,Net Banking
ORD_018666,CUST_04703,2024-03-07,1941.91,Beauty,Chennai,COD
ORD_018667,CUST_01640,2023-07-13,2361.77,Home,Bangalore,COD
ORD_018668,CUST_00880,2024-10-27,15188.79,Home,Hyderabad,UPI
ORD_018669,CUST_03616,2024-07-17,9241.51,Electronics,Mumbai,Net Banking
ORD_018670,CUST_04977,2024-07-11,8482.87,Fashion,Mumbai,UPI
ORD_018671,CUST_03427,2023-10-22,1070.77,Electronics,Chennai,Net Banking
ORD_018672,CUST_02070,2023-08-20,11851.47,Home,Hyderabad,UPI
ORD_018673,CUST_03771,2024-05-01,1519.62,Home,Delhi,COD
ORD_018674,CUST_01086,2024-01-10,4773.59,Fashion,Chennai,UPI
ORD_018675,CUST_03546,2023-12-14,609.39,Groceries,Delhi,Net Banking
ORD_018676,CUST_04581,2024-03-31,1762.21,Fashion,Chennai,Net Banking
ORD_018677,CUST_03908,2023-09-24,8454.38,Home,Mumbai,COD
ORD_018678,CUST_01776,2023-03-22,7345.14,Home,Bangalore,Net Banking
ORD_018679,CUST_03936,2023-02-13,2877.94,Home,Mumbai,COD
ORD_018680,CUST_02876,2023-03-28,3996.42,Beauty,Hyderabad,UPI
ORD_018681,CUST_02028,2023-06-04,485.26,Groceries,Delhi,Card
ORD_018682,CUST_03562,2023-06-03,3197.27,Beauty,Mumbai,COD
ORD_018683,CUST_01974,2024-02-21,2406.17,Home,Mumbai,UPI
ORD_018684,CUST_01334,2024-07-24,240.04,Groceries,Hyderabad,Net Banking
ORD_018685,CUST_00826,2024-12-10,300.22,Beauty,Hyderabad,COD
ORD_018686,CUST_02234,2024-01-16,286.97,Fashion,Chennai,Net Banking
ORD_018687,CUST_02812,2023-11-22,3221.62,Groceries,Hyderabad,Card
ORD_018688,CUST_04689,2024-11-12,382.05,Groceries,Bangalore,UPI
ORD_018689,CUST_02858,2024-03-26,1576.52,Fashion,Delhi,COD
ORD_018690,CUST_03450,2023-11-10,1103.96,Home,Bangalore,COD
ORD_018691,CUST_03301,2024-03-25,1999.07,Electronics,Bangalore,UPI
ORD_018692,CUST_04151,2023-12-02,3064.49,Beauty,Hyderabad,COD
ORD_018693,CUST_01805,2024-02-26,2885.76,Beauty,Hyderabad,Card
ORD_018694,CUST_03909,2023-11-10,1811.7,Home,Delhi,UPI
ORD_018695,CUST_04562,2024-06-01,1560.62,Home,Mumbai,Card
ORD_018696,CUST_04207,2024-11-18,1267.98,Beauty,Delhi,UPI
ORD_018697,CUST_03515,2024-08-17,4949.62,Home,Chennai,COD
ORD_018698,CUST_03585,2024-12-20,1004.37,Home,Bangalore,COD
ORD_018699,CUST_04561,2023-01-31,750.62,Home,Bangalore,Card
ORD_018700,CUST_02758,2024-12-03,3399.77,Fashion,Delhi,Net Banking
ORD_018701,CUST_01157,2024-02-19,1114.79,Beauty,Mumbai,Net Banking
ORD_018702,CUST_04587,2024-07-16,4693.27,Fashion,Delhi,Card
ORD_018703,CUST_03568,2024-04-11,993.33,Home,Mumbai,UPI
ORD_018704,CUST_03746,2024-04-12,3026.19,Electronics,Chennai,UPI
ORD_018705,CUST_01364,2023-08-21,115.4,Fashion,Delhi,Card
ORD_018706,CUST_04950,2023-02-16,1217.62,Electronics,Chennai,UPI
ORD_018707,CUST_00746,2023-10-13,1051.05,Beauty,Chennai,UPI
ORD_018708,CUST_03545,2023-05-19,4241.29,Beauty,Hyderabad,COD
ORD_018709,CUST_00001,2023-01-28,8532.32,Groceries,Chennai,Card
ORD_018710,CUST_03833,2023-05-11,1544.55,Electronics,Hyderabad,Net Banking
ORD_018711,CUST_01321,2023-11-06,4355.09,Electronics,Hyderabad,Card
ORD_018712,CUST_00437,2023-12-27,3007.39,Home,Delhi,Net Banking
ORD_018713,CUST_00162,2023-11-23,8557.53,Groceries,Chennai,Card
ORD_018714,CUST_01653,2023-03-01,4166.46,Fashion,Mumbai,Net Banking
ORD_018715,CUST_04656,2024-09-08,201.61,Electronics,Delhi,COD
ORD_018716,CUST_03218,2023-07-25,3123.14,Groceries,Hyderabad,COD
ORD_018717,CUST_02798,2024-01-27,1916.98,Beauty,Bangalore,Card
ORD_018718,CUST_03205,2023-01-02,41.43,Groceries,Chennai,Net Banking
ORD_018719,CUST_03040,2024-09-07,723.59,Home,Chennai,UPI
ORD_018720,CUST_00755,2024-08-09,6369.78,Fashion,Delhi,UPI
ORD_018721,CUST_02296,2024-04-13,6511.3,Groceries,Hyderabad,UPI
ORD_018722,CUST_02909,2023-03-31,4009.27,Beauty,Delhi,COD
ORD_018723,CUST_04236,2024-06-19,10013.03,Groceries,Bangalore,COD
ORD_018724,CUST_04150,2024-12-19,4106.78,Fashion,Bangalore,UPI
ORD_018725,CUST_01529,2024-04-23,25.64,Electronics,Hyderabad,UPI
ORD_018726,CUST_00596,2023-10-11,848.61,Fashion,Mumbai,COD
ORD_018727,CUST_00305,2024-02-17,77.76,Beauty,Mumbai,Card
ORD_018728,CUST_00883,2023-08-24,247.09,Electronics,Delhi,COD
ORD_018729,CUST_00725,2023-12-03,617.44,Beauty,Bangalore,Net Banking
ORD_018730,CUST_02171,2024-10-02,1750.72,Electronics,Delhi,Net Banking
ORD_018731,CUST_03369,2024-05-01,4702.0,Home,Chennai,UPI
ORD_018732,CUST_01424,2023-07-18,4950.65,Electronics,Mumbai,Card
ORD_018733,CUST_04524,2024-12-17,2394.1,Home,Delhi,UPI
ORD_018734,CUST_04483,2024-12-24,6583.84,Groceries,Mumbai,UPI
ORD_018735,CUST_04079,2024-10-14,1733.18,Groceries,Hyderabad,Net Banking
ORD_018736,CUST_01289,2023-02-25,5496.37,Beauty,Bangalore,UPI
ORD_018737,CUST_04050,2024-04-19,1513.14,Beauty,Chennai,Net Banking
ORD_018738,CUST_01885,2024-09-26,811.64,Electronics,Mumbai,Net Banking
ORD_018739,CUST_03262,2024-08-27,6204.67,Groceries,Hyderabad,Card
ORD_018740,CUST_01017,2023-04-22,1227.29,Electronics,Hyderabad,UPI
ORD_018741,CUST_04447,2024-02-01,1749.95,Fashion,Hyderabad,Card
ORD_018742,CUST_03269,2024-03-01,996.95,Groceries,Delhi,COD
ORD_018743,CUST_04044,2023-01-20,2717.98,Beauty,Chennai,UPI
ORD_018744,CUST_04231,2024-01-12,13261.45,Electronics,Hyderabad,Net Banking
ORD_018745,CUST_02051,2023-05-09,64.61,Electronics,Chennai,Net Banking
ORD_018746,CUST_02105,2023-07-01,5752.67,Fashion,Delhi,Net Banking
ORD_018747,CUST_01988,2023-11-10,9.83,Home,Chennai,UPI
ORD_018748,CUST_04465,2024-04-02,1132.29,Beauty,Delhi,Net Banking
ORD_018749,CUST_00198,2024-04-01,461.63,Groceries,Mumbai,Card
ORD_018750,CUST_04446,2023-03-29,3540.25,Electronics,Hyderabad,UPI
ORD_018751,CUST_02625,2024-05-06,129.84,Groceries,Bangalore,Net Banking
ORD_018752,CUST_04516,2023-05-23,2015.71,Beauty,Delhi,Card
ORD_018753,CUST_03871,2023-12-09,873.63,Fashion,Mumbai,UPI
ORD_018754,CUST_03232,2024-12-24,358.72,Fashion,Hyderabad,UPI
ORD_018755,CUST_01739,2023-12-02,3694.03,Fashion,Delhi,COD
ORD_018756,CUST_03693,2023-08-16,612.89,Fashion,Chennai,Net Banking
ORD_018757,CUST_02397,2024-02-26,632.96,Beauty,Bangalore,COD
ORD_018758,CUST_04263,2023-08-26,804.22,Beauty,Delhi,Card
ORD_018759,CUST_00700,2023-03-24,2209.36,Beauty,Hyderabad,UPI
ORD_018760,CUST_03283,2023-11-14,2694.57,Beauty,Bangalore,Card
ORD_018761,CUST_02454,2024-12-22,44.4,Groceries,Hyderabad,Net Banking
ORD_018762,CUST_04819,2023-06-05,692.25,Beauty,Chennai,UPI
ORD_018763,CUST_01847,2024-06-13,1409.56,Beauty,Delhi,Net Banking
ORD_018764,CUST_02153,2024-03-06,1008.58,Groceries,Hyderabad,UPI
ORD_018765,CUST_04159,2024-12-26,5389.09,Beauty,Bangalore,Card
ORD_018766,CUST_04456,2023-06-19,3874.49,Beauty,Delhi,Net Banking
ORD_018767,CUST_02401,2024-10-13,2458.01,Electronics,Bangalore,Card
ORD_018768,CUST_03378,2023-06-19,1031.38,Groceries,Delhi,Card
ORD_018769,CUST_02567,2024-09-02,3015.54,Groceries,Hyderabad,COD
ORD_018770,CUST_00689,2023-04-09,4638.95,Beauty,Chennai,Net Banking
ORD_018771,CUST_04278,2023-10-07,2258.62,Fashion,Chennai,UPI
ORD_018772,CUST_03199,2024-04-30,3836.54,Groceries,Hyderabad,Net Banking
ORD_018773,CUST_00784,2024-08-09,3456.8,Groceries,Chennai,Card
ORD_018774,CUST_00288,2024-11-10,2120.05,Fashion,Chennai,UPI
ORD_018775,CUST_03567,2024-12-03,935.58,Electronics,Delhi,Card
ORD_018776,CUST_00385,2023-12-23,3423.91,Beauty,Mumbai,COD
ORD_018777,CUST_00950,2024-08-31,579.19,Groceries,Chennai,Card
ORD_018778,CUST_04768,2024-11-02,3779.51,Home,Chennai,Net Banking
ORD_018779,CUST_00311,2023-11-03,4081.08,Groceries,Bangalore,Card
ORD_018780,CUST_00773,2023-01-15,4316.96,Beauty,Mumbai,UPI
ORD_018781,CUST_01320,2023-04-13,1600.99,Groceries,Delhi,Net Banking
ORD_018782,CUST_02858,2023-06-20,534.47,Beauty,Hyderabad,Net Banking
ORD_018783,CUST_00500,2024-03-27,262.63,Groceries,Delhi,Card
ORD_018784,CUST_02984,2024-09-28,3400.21,Groceries,Hyderabad,COD
ORD_018785,CUST_03724,2023-05-11,5434.63,Beauty,Chennai,Card
ORD_018786,CUST_00992,2023-05-16,2630.55,Fashion,Delhi,Net Banking
ORD_018787,CUST_02964,2024-12-17,389.18,Beauty,Chennai,UPI
ORD_018788,CUST_03922,2023-02-09,6829.44,Fashion,Delhi,COD
ORD_018789,CUST_01733,2023-01-04,11297.94,Beauty,Delhi,COD
ORD_018790,CUST_03647,2023-03-28,1420.16,Home,Bangalore,COD
ORD_018791,CUST_02117,2023-05-04,2258.59,Beauty,Chennai,Card
ORD_018792,CUST_03182,2023-04-10,3754.02,Electronics,Hyderabad,UPI
ORD_018793,CUST_01658,2024-03-11,3333.21,Fashion,Chennai,Card
ORD_018794,CUST_03849,2024-10-25,8588.48,Groceries,Bangalore,Net Banking
ORD_018795,CUST_00045,2024-09-04,305.09,Fashion,Mumbai,Net Banking
ORD_018796,CUST_00371,2023-06-18,2173.07,Beauty,Chennai,Card
ORD_018797,CUST_03300,2023-08-30,2943.58,Beauty,Mumbai,Net Banking
ORD_018798,CUST_04841,2024-01-19,5520.43,Beauty,Bangalore,UPI
ORD_018799,CUST_00271,2023-02-28,5180.86,Home,Bangalore,UPI
ORD_018800,CUST_03472,2024-09-06,9541.76,Home,Mumbai,UPI
ORD_018801,CUST_04356,2023-07-18,1794.0,Electronics,Bangalore,Net Banking
ORD_018802,CUST_04536,2023-05-16,4441.11,Beauty,Chennai,Card
ORD_018803,CUST_02426,2023-02-03,1393.4,Fashion,Chennai,Net Banking
ORD_018804,CUST_00384,2023-11-14,1371.81,Home,Mumbai,COD
ORD_018805,CUST_00345,2023-01-13,730.39,Electronics,Delhi,UPI
ORD_018806,CUST_03077,2023-02-19,4262.63,Home,Chennai,Card
ORD_018807,CUST_01160,2024-02-24,10638.94,Fashion,Bangalore,COD
ORD_018808,CUST_02137,2023-07-19,740.43,Electronics,Mumbai,COD
ORD_018809,CUST_04666,2023-12-21,144.42,Home,Delhi,Net Banking
ORD_018810,CUST_04146,2023-06-19,4225.84,Home,Bangalore,COD
ORD_018811,CUST_03954,2023-02-14,2420.47,Home,Bangalore,COD
ORD_018812,CUST_03548,2023-07-06,8028.44,Beauty,Delhi,Net Banking
ORD_018813,CUST_04790,2024-06-13,726.68,Groceries,Mumbai,Net Banking
ORD_018814,CUST_01076,2023-03-02,184.19,Beauty,Hyderabad,UPI
ORD_018815,CUST_03100,2024-05-10,1695.36,Electronics,Delhi,Card
ORD_018816,CUST_01891,2024-02-02,223.35,Fashion,Delhi,Card
ORD_018817,CUST_02763,2023-06-25,758.82,Electronics,Bangalore,UPI
ORD_018818,CUST_04869,2024-09-10,336.62,Groceries,Mumbai,Card
ORD_018819,CUST_03934,2024-12-25,634.43,Home,Chennai,Card
ORD_018820,CUST_04555,2024-05-22,280.53,Beauty,Delhi,Card
ORD_018821,CUST_04415,2024-12-26,7692.68,Electronics,Bangalore,UPI
ORD_018822,CUST_01565,2023-03-23,816.27,Groceries,Mumbai,UPI
ORD_018823,CUST_01128,2023-09-04,1467.01,Fashion,Mumbai,COD
ORD_018824,CUST_02848,2023-07-17,5722.0,Electronics,Hyderabad,UPI
ORD_018825,CUST_03675,2023-11-03,2827.75,Groceries,Mumbai,COD
ORD_018826,CUST_03192,2024-07-08,2406.08,Beauty,Mumbai,Net Banking
ORD_018827,CUST_00858,2024-09-09,3056.73,Beauty,Mumbai,UPI
ORD_018828,CUST_02490,2023-08-21,4412.63,Groceries,Hyderabad,UPI
ORD_018829,CUST_03419,2023-04-29,5252.57,Home,Bangalore,COD
ORD_018830,CUST_00037,2023-11-20,2572.53,Electronics,Delhi,COD
ORD_018831,CUST_03746,2024-04-06,5518.35,Electronics,Bangalore,UPI
ORD_018832,CUST_01855,2023-08-21,1916.43,Electronics,Mumbai,UPI
ORD_018833,CUST_02324,2023-08-10,811.87,Beauty,Hyderabad,Net Banking
ORD_018834,CUST_02468,2024-06-29,5302.26,Home,Mumbai,UPI
ORD_018835,CUST_00767,2023-12-15,1949.34,Electronics,Delhi,COD
ORD_018836,CUST_03934,2023-08-19,5914.81,Fashion,Bangalore,Card
ORD_018837,CUST_02104,2023-03-08,102.49,Home,Chennai,COD
ORD_018838,CUST_03167,2023-06-21,1266.73,Groceries,Chennai,Net Banking
ORD_018839,CUST_00276,2024-09-10,7381.92,Beauty,Chennai,UPI
ORD_018840,CUST_02277,2023-05-23,718.04,Home,Hyderabad,COD
ORD_018841,CUST_01394,2024-02-19,7098.37,Electronics,Hyderabad,COD
ORD_018842,CUST_00444,2023-12-07,7692.49,Home,Chennai,UPI
ORD_018843,CUST_02035,2024-02-25,5345.69,Electronics,Bangalore,COD
ORD_018844,CUST_04918,2023-08-20,2073.38,Groceries,Hyderabad,COD
ORD_018845,CUST_03789,2023-03-30,2602.79,Beauty,Delhi,Net Banking
ORD_018846,CUST_03370,2024-12-07,5093.2,Groceries,Delhi,UPI
ORD_018847,CUST_02389,2024-08-23,3739.12,Groceries,Bangalore,COD
ORD_018848,CUST_00472,2023-09-25,2486.26,Home,Chennai,Net Banking
ORD_018849,CUST_00869,2024-05-04,10079.75,Fashion,Bangalore,Card
ORD_018850,CUST_04032,2023-04-26,2893.33,Beauty,Mumbai,UPI
ORD_018851,CUST_00698,2024-07-11,9270.87,Beauty,Mumbai,Card
ORD_018852,CUST_00123,2024-03-05,147.75,Groceries,Chennai,Net Banking
ORD_018853,CUST_03563,2024-10-21,374.04,Fashion,Bangalore,UPI
ORD_018854,CUST_01482,2023-04-28,1501.23,Electronics,Delhi,Net Banking
ORD_018855,CUST_02086,2024-03-03,1214.84,Home,Delhi,Card
ORD_018856,CUST_02644,2023-04-15,3816.59,Home,Chennai,Card
ORD_018857,CUST_01559,2023-10-17,437.71,Home,Chennai,UPI
ORD_018858,CUST_04711,2023-05-20,9334.19,Home,Bangalore,Card
ORD_018859,CUST_04866,2023-07-16,946.08,Fashion,Delhi,UPI
ORD_018860,CUST_03546,2024-10-31,1400.58,Beauty,Delhi,Card
ORD_018861,CUST_01244,2024-07-28,803.08,Electronics,Chennai,UPI
ORD_018862,CUST_04724,2023-10-03,2164.97,Home,Bangalore,COD
ORD_018863,CUST_04349,2023-03-25,151.04,Groceries,Mumbai,COD
ORD_018864,CUST_02602,2024-08-18,405.35,Home,Chennai,Net Banking
ORD_018865,CUST_04521,2024-12-02,3424.06,Groceries,Chennai,COD
ORD_018866,CUST_04672,2023-02-13,516.03,Groceries,Delhi,Card
ORD_018867,CUST_00517,2023-06-25,671.38,Fashion,Bangalore,UPI
ORD_018868,CUST_04543,2024-12-22,3937.38,Electronics,Mumbai,Card
ORD_018869,CUST_03520,2023-07-25,244.86,Home,Hyderabad,Net Banking
ORD_018870,CUST_03862,2024-10-13,1438.29,Beauty,Mumbai,Net Banking
ORD_018871,CUST_02892,2023-09-21,58.33,Electronics,Chennai,COD
ORD_018872,CUST_04539,2023-06-07,1064.71,Electronics,Mumbai,COD
ORD_018873,CUST_00062,2024-10-21,3001.46,Beauty,Hyderabad,Net Banking
ORD_018874,CUST_02631,2024-01-26,236.06,Home,Chennai,UPI
ORD_018875,CUST_03422,2023-05-28,5480.62,Groceries,Delhi,COD
ORD_018876,CUST_04464,2023-11-08,6005.99,Groceries,Chennai,Net Banking
ORD_018877,CUST_02930,2024-06-19,277.3,Beauty,Delhi,UPI
ORD_018878,CUST_02299,2023-10-25,11703.09,Fashion,Mumbai,Net Banking
ORD_018879,CUST_00149,2023-12-21,882.88,Electronics,Hyderabad,Net Banking
ORD_018880,CUST_01805,2024-10-20,219.62,Beauty,Delhi,COD
ORD_018881,CUST_00097,2023-08-09,12.7,Fashion,Delhi,Card
ORD_018882,CUST_04129,2024-09-30,1312.83,Electronics,Hyderabad,COD
ORD_018883,CUST_04758,2023-03-02,2484.35,Fashion,Delhi,UPI
ORD_018884,CUST_02605,2023-09-20,1009.34,Electronics,Bangalore,UPI
ORD_018885,CUST_04580,2023-11-06,4530.68,Electronics,Bangalore,Card
ORD_018886,CUST_00036,2024-04-27,3152.3,Beauty,Delhi,Net Banking
ORD_018887,CUST_02360,2024-12-24,1077.58,Beauty,Bangalore,COD
ORD_018888,CUST_00058,2023-05-07,3313.56,Fashion,Mumbai,COD
ORD_018889,CUST_04664,2024-10-06,7053.93,Fashion,Bangalore,COD
ORD_018890,CUST_04039,2023-07-14,244.3,Beauty,Delhi,Net Banking
ORD_018891,CUST_01336,2024-07-07,913.58,Fashion,Hyderabad,Net Banking
ORD_018892,CUST_03353,2024-03-30,1555.91,Beauty,Mumbai,COD
ORD_018893,CUST_04960,2023-09-13,1722.84,Electronics,Hyderabad,UPI
ORD_018894,CUST_03085,2023-11-15,1953.28,Groceries,Delhi,Net Banking
ORD_018895,CUST_02105,2023-07-08,893.93,Home,Chennai,UPI
ORD_018896,CUST_04197,2024-09-23,2750.98,Home,Bangalore,Card
ORD_018897,CUST_04973,2024-05-27,2589.69,Beauty,Delhi,Net Banking
ORD_018898,CUST_04612,2024-06-11,2155.82,Fashion,Mumbai,Net Banking
ORD_018899,CUST_03353,2024-01-01,301.92,Beauty,Bangalore,COD
ORD_018900,CUST_04230,2024-07-29,1620.28,Beauty,Bangalore,UPI
ORD_018901,CUST_02017,2023-10-18,1101.02,Home,Delhi,Net Banking
ORD_018902,CUST_03682,2023-07-31,1688.46,Fashion,Hyderabad,UPI
ORD_018903,CUST_00063,2023-02-23,6373.34,Groceries,Hyderabad,Card
ORD_018904,CUST_03074,2023-12-23,1637.37,Home,Mumbai,Card
ORD_018905,CUST_04084,2023-07-11,35.2,Groceries,Bangalore,Net Banking
ORD_018906,CUST_04133,2024-05-18,1444.36,Home,Chennai,Card
ORD_018907,CUST_04219,2024-07-08,4296.01,Beauty,Hyderabad,UPI
ORD_018908,CUST_02552,2023-05-11,3786.01,Beauty,Bangalore,Card
ORD_018909,CUST_03441,2023-01-19,1800.73,Electronics,Delhi,Net Banking
ORD_018910,CUST_04936,2023-01-24,718.44,Groceries,Delhi,Net Banking
ORD_018911,CUST_03932,2023-11-20,1564.14,Home,Delhi,Net Banking
ORD_018912,CUST_01631,2024-01-18,2073.58,Groceries,Hyderabad,COD
ORD_018913,CUST_03368,2023-09-05,22397.75,Beauty,Bangalore,COD
ORD_018914,CUST_01888,2023-12-26,2583.31,Home,Hyderabad,Net Banking
ORD_018915,CUST_01280,2023-02-19,2962.59,Home,Mumbai,COD
ORD_018916,CUST_01262,2024-05-16,1690.5,Electronics,Hyderabad,Net Banking
ORD_018917,CUST_02650,2023-12-31,1094.28,Electronics,Delhi,UPI
ORD_018918,CUST_00425,2023-03-23,4190.99,Home,Mumbai,Net Banking
ORD_018919,CUST_03225,2024-03-14,1707.66,Home,Chennai,COD
ORD_018920,CUST_03355,2024-11-18,13095.47,Electronics,Chennai,Net Banking
ORD_018921,CUST_02992,2024-08-10,1527.17,Electronics,Hyderabad,Net Banking
ORD_018922,CUST_03759,2024-04-24,176.06,Home,Mumbai,UPI
ORD_018923,CUST_00278,2023-01-20,2868.81,Electronics,Mumbai,Card
ORD_018924,CUST_00778,2023-09-02,119.41,Home,Bangalore,Net Banking
ORD_018925,CUST_02719,2023-03-14,720.88,Electronics,Hyderabad,COD
ORD_018926,CUST_04596,2023-12-15,1091.38,Home,Delhi,Card
ORD_018927,CUST_03061,2023-05-14,3362.72,Electronics,Hyderabad,UPI
ORD_018928,CUST_01487,2024-12-07,1704.21,Fashion,Chennai,UPI
ORD_018929,CUST_03281,2023-10-21,72.66,Electronics,Mumbai,Net Banking
ORD_018930,CUST_03751,2024-08-14,2398.32,Beauty,Hyderabad,Net Banking
ORD_018931,CUST_03816,2023-10-21,1325.18,Groceries,Bangalore,UPI
ORD_018932,CUST_02861,2023-02-09,6372.32,Electronics,Chennai,Card
ORD_018933,CUST_03953,2023-08-30,1730.68,Home,Delhi,Card
ORD_018934,CUST_00868,2024-09-14,3085.87,Fashion,Mumbai,Net Banking
ORD_018935,CUST_03793,2023-03-26,617.53,Fashion,Delhi,Net Banking
ORD_018936,CUST_03232,2024-08-12,3577.95,Beauty,Mumbai,Card
ORD_018937,CUST_04515,2024-12-28,3190.96,Fashion,Bangalore,Card
ORD_018938,CUST_04829,2023-05-24,5860.65,Home,Delhi,UPI
ORD_018939,CUST_03855,2024-06-20,86.02,Groceries,Hyderabad,Card
ORD_018940,CUST_03867,2024-06-10,1483.26,Home,Delhi,UPI
ORD_018941,CUST_01604,2023-02-01,2842.0,Fashion,Hyderabad,COD
ORD_018942,CUST_00790,2023-06-25,250.0,Groceries,Mumbai,UPI
ORD_018943,CUST_03394,2024-04-14,1321.64,Fashion,Mumbai,UPI
ORD_018944,CUST_02019,2024-05-07,7124.61,Fashion,Chennai,UPI
ORD_018945,CUST_00800,2023-01-24,1431.46,Home,Bangalore,COD
ORD_018946,CUST_02849,2023-06-23,10567.65,Home,Delhi,COD
ORD_018947,CUST_03010,2024-12-28,146.3,Fashion,Bangalore,Net Banking
ORD_018948,CUST_00519,2023-01-03,3163.11,Beauty,Bangalore,Card
ORD_018949,CUST_02528,2024-09-21,2174.81,Groceries,Mumbai,Net Banking
ORD_018950,CUST_04470,2024-10-28,1735.57,Groceries,Hyderabad,UPI
ORD_018951,CUST_02843,2024-02-01,8838.03,Home,Delhi,Net Banking
ORD_018952,CUST_04241,2023-01-23,347.15,Groceries,Mumbai,COD
ORD_018953,CUST_03815,2024-02-22,5658.39,Electronics,Hyderabad,Net Banking
ORD_018954,CUST_03687,2023-06-19,2937.98,Electronics,Bangalore,COD
